transaction_id,customer_id,amount,currency,transaction_type,merchant_category,timestamp,is_flagged,account_balance
TXN_00000172,CUST_0192,230.46,EUR,WITHDRAWAL,GROCERY,2024-09-16 15:31:33,False,95556.46
TXN_00002523,CUST_0124,1067.75,EUR,PURCHASE,ELECTRONICS,2024-09-16 15:52:12,False,73918.63
TXN_00002825,CUST_0110,590.54,EUR,PURCHASE,HEALTHCARE,2024-09-16 16:04:04,False,64029.5
TXN_00003898,CUST_0000,173.58,GBP,TRANSFER,HEALTHCARE,2024-09-16 16:26:28,False,5503.12
TXN_00003352,CUST_0091,1537.25,EUR,PURCHASE,GROCERY,2024-09-16 17:45:55,False,43677.14
TXN_00001369,CUST_0099,223.56,EUR,PURCHASE,GROCERY,2024-09-16 17:50:53,False,12898.81
TXN_00007562,CUST_0023,14.88,USD,WITHDRAWAL,TRAVEL,2024-09-16 19:52:58,False,58448.43
TXN_00005594,CUST_0105,70.66,EUR,PURCHASE,ELECTRONICS,2024-09-16 22:14:15,False,20732.53
TXN_00009033,CUST_0101,176.19,GBP,PURCHASE,ELECTRONICS,2024-09-17 07:18:09,False,75652.49
TXN_00006245,CUST_0132,772.72,EUR,TRANSFER,DINING,2024-09-17 08:01:45,False,91713.42
TXN_00004364,CUST_0041,409.39,EUR,PURCHASE,UTILITIES,2024-09-17 08:47:15,False,81833.01
TXN_00006485,CUST_0071,676.64,EUR,WITHDRAWAL,ELECTRONICS,2024-09-17 08:56:45,False,33652.47
TXN_00007430,CUST_0088,2274.69,EUR,PURCHASE,HEALTHCARE,2024-09-17 09:00:09,False,4516.53
TXN_00004772,CUST_0128,7.49,EUR,PURCHASE,HEALTHCARE,2024-09-17 09:43:21,False,7948.89
TXN_00009524,CUST_0065,1895.61,EUR,PURCHASE,HEALTHCARE,2024-09-17 10:07:50,False,28072.17
TXN_00009020,CUST_0111,265.55,EUR,PURCHASE,ELECTRONICS,2024-09-17 10:09:09,False,72529.26
TXN_00003588,CUST_0118,3654.74,EUR,PURCHASE,UTILITIES,2024-09-17 10:14:18,False,68441.95
TXN_00003220,CUST_0160,111.82,EUR,PURCHASE,GROCERY,2024-09-17 10:59:23,False,17342.41
TXN_00008450,CUST_0156,115.02,GBP,TRANSFER,UTILITIES,2024-09-17 11:42:32,False,22541.15
TXN_00008578,CUST_0125,135.79,USD,PURCHASE,DINING,2024-09-17 11:59:26,False,82194.56
TXN_00008281,CUST_0022,37.84,EUR,PURCHASE,ELECTRONICS,2024-09-17 12:27:45,False,79323.7
TXN_00008377,CUST_0036,103.86,USD,PURCHASE,UTILITIES,2024-09-17 12:40:53,False,43041.78
TXN_00004511,CUST_0094,1157.99,EUR,PURCHASE,ELECTRONICS,2024-09-17 13:30:36,False,73027.66
TXN_00006200,CUST_0052,160.77,EUR,PURCHASE,TRAVEL,2024-09-17 13:57:21,False,89665.3
TXN_00005307,CUST_0157,4504.53,GBP,PURCHASE,TRAVEL,2024-09-17 14:05:12,True,62078.57
TXN_00002897,CUST_0038,1482.31,EUR,WITHDRAWAL,TRAVEL,2024-09-17 14:08:45,False,69168.55
TXN_00009414,CUST_0002,102.82,USD,PURCHASE,GROCERY,2024-09-17 14:25:21,False,9665.04
TXN_00004764,CUST_0191,178.92,EUR,TRANSFER,TRAVEL,2024-09-17 14:35:47,False,43246.86
TXN_00008489,CUST_0183,246.79,EUR,PURCHASE,GROCERY,2024-09-17 14:38:28,False,18750.22
TXN_00009395,CUST_0114,1586.88,GBP,WITHDRAWAL,UTILITIES,2024-09-17 15:02:41,False,27430.92
TXN_00006440,CUST_0172,2430.77,EUR,PURCHASE,HEALTHCARE,2024-09-17 15:07:00,False,20678.17
TXN_00001048,CUST_0069,92.88,EUR,WITHDRAWAL,TRAVEL,2024-09-17 16:22:15,False,33721.32
TXN_00001353,CUST_0190,5.28,GBP,WITHDRAWAL,TRAVEL,2024-09-17 16:44:26,False,64091.94
TXN_00007315,CUST_0026,2274.75,USD,WITHDRAWAL,TRAVEL,2024-09-17 16:47:23,False,38922.22
TXN_00007712,CUST_0166,490.46,EUR,WITHDRAWAL,ELECTRONICS,2024-09-17 18:43:54,False,64298.36
TXN_00004785,CUST_0144,698.79,EUR,TRANSFER,ELECTRONICS,2024-09-18 02:23:56,False,79515.17
TXN_00004082,CUST_0013,2878.96,USD,PURCHASE,ELECTRONICS,2024-09-18 05:27:00,False,23840.07
TXN_00004920,CUST_0070,55.41,EUR,PURCHASE,UTILITIES,2024-09-18 05:42:57,False,83917.99
TXN_00007133,CUST_0053,888.92,EUR,WITHDRAWAL,UTILITIES,2024-09-18 06:00:19,False,7402.78
TXN_00006680,CUST_0161,246.54,EUR,PURCHASE,DINING,2024-09-18 07:53:41,False,79584.68
TXN_00005189,CUST_0122,770.18,EUR,WITHDRAWAL,DINING,2024-09-18 08:42:33,False,14594.26
TXN_00000436,CUST_0093,-1666.7,USD,REFUND,TRAVEL,2024-09-18 09:02:44,False,79077.22
TXN_00003877,CUST_0083,566.25,USD,TRANSFER,HEALTHCARE,2024-09-18 09:10:33,False,53675.35
TXN_00003990,CUST_0072,444.34,USD,PURCHASE,ELECTRONICS,2024-09-18 10:34:17,False,81294.33
TXN_00001294,CUST_0197,588.01,EUR,PURCHASE,UTILITIES,2024-09-18 10:46:47,True,17078.03
TXN_00002056,CUST_0121,749.61,USD,PURCHASE,TRAVEL,2024-09-18 11:28:58,False,88205.76
TXN_00003778,CUST_0143,294.84,USD,PURCHASE,ELECTRONICS,2024-09-18 11:32:03,False,54249.6
TXN_00005159,CUST_0180,624.34,EUR,WITHDRAWAL,ELECTRONICS,2024-09-18 12:18:21,False,53022.85
TXN_00000739,CUST_0026,59.14,USD,PURCHASE,DINING,2024-09-18 12:21:24,False,64681.31
TXN_00005953,CUST_0163,645.01,EUR,PURCHASE,HEALTHCARE,2024-09-18 12:30:40,True,40912.68
TXN_00004687,CUST_0041,42.96,USD,PURCHASE,UTILITIES,2024-09-18 12:59:08,False,67647.34
TXN_00003193,CUST_0073,1898.56,EUR,PURCHASE,HEALTHCARE,2024-09-18 13:01:20,False,97309.68
TXN_00000096,CUST_0121,29.49,EUR,TRANSFER,UTILITIES,2024-09-18 13:46:34,False,21378.61
TXN_00007744,CUST_0174,64.08,EUR,WITHDRAWAL,UTILITIES,2024-09-18 14:31:57,False,33128.47
TXN_00009028,CUST_0049,27.65,EUR,PURCHASE,DINING,2024-09-18 15:11:12,False,87534.05
TXN_00003264,CUST_0189,88.94,USD,PURCHASE,TRAVEL,2024-09-18 15:40:36,False,63623.08
TXN_00007352,CUST_0130,314.47,EUR,PURCHASE,GROCERY,2024-09-18 15:53:28,False,83624.03
TXN_00009501,CUST_0130,156.88,USD,PURCHASE,DINING,2024-09-18 18:01:04,False,24464.15
TXN_00004135,CUST_0188,8.25,EUR,TRANSFER,GROCERY,2024-09-18 19:29:25,False,23764.04
TXN_00000369,CUST_0107,71.77,USD,WITHDRAWAL,UTILITIES,2024-09-18 20:23:18,False,39639.16
TXN_00005908,CUST_0003,56.41,EUR,PURCHASE,DINING,2024-09-19 00:22:24,False,548.02
TXN_00006645,CUST_0085,404.39,EUR,WITHDRAWAL,GROCERY,2024-09-19 08:07:52,False,69408.89
TXN_00008956,CUST_0003,26288.04,EUR,PURCHASE,ELECTRONICS,2024-09-19 08:21:21,False,3907.48
TXN_00002658,CUST_0051,3234.36,EUR,PURCHASE,GROCERY,2024-09-19 10:57:22,False,97767.8
TXN_00003430,CUST_0139,59.35,USD,PURCHASE,UTILITIES,2024-09-19 11:37:15,False,18152.92
TXN_00003929,CUST_0031,20.25,USD,PURCHASE,ELECTRONICS,2024-09-19 12:25:10,False,5179.86
TXN_00003581,CUST_0010,985.69,USD,PURCHASE,HEALTHCARE,2024-09-19 13:13:05,False,35009.13
TXN_00008924,CUST_0069,254.31,EUR,TRANSFER,ELECTRONICS,2024-09-19 13:13:19,False,43618.01
TXN_00001298,CUST_0002,636.73,EUR,PURCHASE,UTILITIES,2024-09-19 13:39:59,False,17563.36
TXN_00004218,CUST_0133,5668.64,EUR,TRANSFER,TRAVEL,2024-09-19 15:00:12,False,86795.17
TXN_00004470,CUST_0084,150.55,USD,PURCHASE,HEALTHCARE,2024-09-19 15:10:43,False,24466.75
TXN_00002472,CUST_0002,19.58,USD,PURCHASE,TRAVEL,2024-09-19 17:07:14,False,13510.65
TXN_00006071,CUST_0196,96.23,EUR,PURCHASE,UTILITIES,2024-09-19 18:14:56,False,24303.43
TXN_00004878,CUST_0149,234.99,EUR,PURCHASE,UTILITIES,2024-09-19 18:53:44,False,26641.72
TXN_00006211,CUST_0020,2060.39,EUR,WITHDRAWAL,,2024-09-19 20:07:45,False,81364.55
TXN_00005674,CUST_0065,39.93,USD,TRANSFER,DINING,2024-09-20 07:00:14,False,61247.58
TXN_00003098,CUST_0013,171.47,EUR,TRANSFER,UTILITIES,2024-09-20 09:38:18,False,85445.12
TXN_00000121,CUST_0149,2642.34,USD,TRANSFER,UTILITIES,2024-09-20 10:28:25,False,63225.19
TXN_00004609,CUST_0057,378.44,EUR,WITHDRAWAL,TRAVEL,2024-09-20 11:11:53,False,50499.34
TXN_00006865,CUST_0068,476.95,EUR,PURCHASE,ELECTRONICS,2024-09-20 11:48:12,False,73562.32
TXN_00006962,CUST_0129,61.44,EUR,PURCHASE,GROCERY,2024-09-20 12:13:36,False,2436.83
TXN_00002549,CUST_0103,31.57,EUR,TRANSFER,ELECTRONICS,2024-09-20 12:21:03,False,60025.11
TXN_00007717,CUST_0129,93.05,EUR,TRANSFER,HEALTHCARE,2024-09-20 12:27:51,False,41950.88
TXN_00006798,CUST_0008,86.21,EUR,TRANSFER,TRAVEL,2024-09-20 12:38:22,False,51093.93
TXN_00003338,CUST_0062,3469.47,EUR,PURCHASE,DINING,2024-09-20 12:42:41,False,26883.49
TXN_00005608,CUST_0033,15.02,EUR,TRANSFER,DINING,2024-09-20 13:33:32,False,81139.36
TXN_00008710,CUST_0028,1120.96,USD,TRANSFER,UTILITIES,2024-09-20 13:40:04,False,42781.66
TXN_00000849,CUST_0044,201.86,EUR,PURCHASE,DINING,2024-09-20 13:40:05,False,76055.08
TXN_00007064,CUST_0172,40.25,EUR,WITHDRAWAL,TRAVEL,2024-09-20 13:58:09,False,36515.15
TXN_00000287,CUST_0076,1134.47,EUR,TRANSFER,GROCERY,2024-09-20 14:33:34,False,57555.69
TXN_00001110,CUST_0177,342.3,EUR,WITHDRAWAL,ELECTRONICS,2024-09-20 14:37:47,False,30770.0
TXN_00000518,CUST_0015,178.49,EUR,TRANSFER,DINING,2024-09-20 14:53:43,False,29975.91
TXN_00005317,CUST_0052,251.53,GBP,WITHDRAWAL,ELECTRONICS,2024-09-20 15:09:46,False,97728.7
TXN_00001920,CUST_0091,1104.55,EUR,TRANSFER,UTILITIES,2024-09-20 15:18:04,False,1173.82
TXN_00000012,CUST_0000,1329.32,EUR,PURCHASE,TRAVEL,2024-09-20 16:01:05,False,78781.19
TXN_00007878,CUST_0168,63.37,EUR,PURCHASE,ELECTRONICS,2024-09-20 16:13:32,False,65367.94
TXN_00008050,CUST_0189,108.67,EUR,PURCHASE,UTILITIES,2024-09-20 17:29:28,False,65818.26
TXN_00000723,CUST_0140,48.36,USD,PURCHASE,ELECTRONICS,2024-09-20 19:01:40,False,5542.01
TXN_00000448,CUST_0089,271.08,EUR,WITHDRAWAL,UTILITIES,2024-09-20 19:53:19,False,5509.14
TXN_00008680,CUST_0142,214.98,GBP,PURCHASE,TRAVEL,2024-09-21 04:01:02,False,52544.86
TXN_00005913,CUST_0048,62.85,EUR,PURCHASE,UTILITIES,2024-09-21 04:32:34,False,11932.72
TXN_00002997,CUST_0181,324.96,GBP,PURCHASE,ELECTRONICS,2024-09-21 06:33:16,False,76428.32
TXN_00008396,CUST_0137,79.4,EUR,WITHDRAWAL,GROCERY,2024-09-21 08:05:46,False,71527.24
TXN_00004160,CUST_0054,293.79,EUR,PURCHASE,HEALTHCARE,2024-09-21 08:08:21,False,59296.22
TXN_00003662,CUST_0169,56.69,EUR,PURCHASE,HEALTHCARE,2024-09-21 08:52:39,False,67572.97
TXN_00000748,CUST_0139,240.84,USD,PURCHASE,TRAVEL,2024-09-21 10:16:23,False,84092.14
TXN_00008278,CUST_0176,45.11,USD,PURCHASE,UTILITIES,2024-09-21 10:57:26,False,48072.46
TXN_00007571,CUST_0036,939.33,USD,TRANSFER,ELECTRONICS,2024-09-21 11:39:09,False,70190.64
TXN_00000693,CUST_0171,605.68,EUR,PURCHASE,GROCERY,2024-09-21 11:51:37,False,49421.49
TXN_00007894,CUST_0077,11.89,GBP,PURCHASE,GROCERY,2024-09-21 12:08:25,False,57175.53
TXN_00005116,CUST_0112,2421.23,EUR,PURCHASE,HEALTHCARE,2024-09-21 12:17:41,False,48369.28
TXN_00001614,CUST_0050,1350.9,EUR,WITHDRAWAL,GROCERY,2024-09-21 12:27:36,False,83073.81
TXN_00007536,CUST_0060,580.19,EUR,PURCHASE,HEALTHCARE,2024-09-21 12:50:15,False,88430.71
TXN_00003632,CUST_0029,5927.29,GBP,PURCHASE,DINING,2024-09-21 14:06:31,False,629.82
TXN_00006386,CUST_0144,244.56,USD,TRANSFER,ELECTRONICS,2024-09-21 15:02:09,False,23245.68
TXN_00004895,CUST_0054,1118.71,EUR,PURCHASE,ELECTRONICS,2024-09-21 15:13:12,False,38516.03
TXN_00004971,CUST_0129,51.85,EUR,WITHDRAWAL,TRAVEL,2024-09-21 16:20:12,False,67114.98
TXN_00000479,CUST_0091,11.55,USD,PURCHASE,GROCERY,2024-09-21 17:02:20,False,33029.78
TXN_00001847,CUST_0138,1067.61,EUR,PURCHASE,TRAVEL,2024-09-21 17:14:29,False,69258.35
TXN_00002498,CUST_0185,139.78,EUR,WITHDRAWAL,GROCERY,2024-09-21 17:43:56,False,90151.53
TXN_00003243,CUST_0149,29.53,EUR,PURCHASE,GROCERY,2024-09-21 18:29:19,False,53132.0
TXN_00009958,CUST_0168,172.02,EUR,PURCHASE,,2024-09-21 19:40:22,False,648.93
TXN_00004298,CUST_0016,336.71,EUR,PURCHASE,HEALTHCARE,2024-09-21 20:14:24,False,43326.51
TXN_00005398,CUST_0038,2743.03,EUR,PURCHASE,UTILITIES,2024-09-21 22:44:58,False,15234.21
TXN_00000551,CUST_0185,459.83,EUR,TRANSFER,TRAVEL,2024-09-22 06:24:01,False,51495.84
TXN_00000328,CUST_0035,1033.09,EUR,PURCHASE,UTILITIES,2024-09-22 07:06:13,False,82284.56
TXN_00004686,CUST_0197,267.92,EUR,PURCHASE,TRAVEL,2024-09-22 07:11:47,False,77656.71
TXN_00008635,CUST_0161,419.63,EUR,PURCHASE,TRAVEL,2024-09-22 08:28:10,False,2393.58
TXN_00009747,CUST_0054,65.03,EUR,PURCHASE,TRAVEL,2024-09-22 09:41:10,False,30910.03
TXN_00009086,CUST_0049,107.62,EUR,TRANSFER,DINING,2024-09-22 10:37:15,False,1719.15
TXN_00004659,CUST_0077,59.19,GBP,TRANSFER,HEALTHCARE,2024-09-22 11:08:18,False,79733.95
TXN_00005520,CUST_0028,184.7,EUR,WITHDRAWAL,DINING,2024-09-22 11:17:40,False,45084.07
TXN_00003133,CUST_0104,190.03,USD,PURCHASE,UTILITIES,2024-09-22 11:24:30,False,65785.43
TXN_00005230,CUST_0005,224.26,EUR,PURCHASE,UTILITIES,2024-09-22 12:03:41,False,95957.21
TXN_00003640,CUST_0096,142.34,EUR,PURCHASE,TRAVEL,2024-09-22 13:28:31,False,85726.1
TXN_00005778,CUST_0091,1382.01,USD,PURCHASE,TRAVEL,2024-09-22 13:34:17,False,88266.67
TXN_00005034,CUST_0067,-1365.37,EUR,REFUND,ELECTRONICS,2024-09-22 14:06:37,False,73130.83
TXN_00008375,CUST_0150,298.94,EUR,TRANSFER,TRAVEL,2024-09-22 14:16:59,False,24485.89
TXN_00006300,CUST_0020,676.09,GBP,TRANSFER,DINING,2024-09-22 14:36:38,False,55141.99
TXN_00001161,CUST_0031,916.64,USD,PURCHASE,GROCERY,2024-09-22 14:39:45,False,10665.74
TXN_00009372,CUST_0059,1616.17,EUR,WITHDRAWAL,HEALTHCARE,2024-09-22 14:57:19,False,42995.8
TXN_00008989,CUST_0079,567.12,USD,PURCHASE,GROCERY,2024-09-22 15:42:46,False,84682.69
TXN_00005081,CUST_0168,148.25,EUR,PURCHASE,ELECTRONICS,2024-09-22 15:57:37,False,65780.95
TXN_00007884,CUST_0149,410.39,EUR,WITHDRAWAL,UTILITIES,2024-09-22 16:06:34,False,33981.13
TXN_00002074,CUST_0003,1137.47,USD,PURCHASE,UTILITIES,2024-09-22 17:12:00,False,76378.74
TXN_00003641,CUST_0069,242.64,USD,PURCHASE,UTILITIES,2024-09-22 17:12:46,False,57139.11
TXN_00004424,CUST_0133,4111.64,EUR,WITHDRAWAL,TRAVEL,2024-09-22 17:14:45,False,22094.69
TXN_00008071,CUST_0118,74.67,EUR,PURCHASE,TRAVEL,2024-09-22 17:21:38,False,24766.68
TXN_00007846,CUST_0142,177.82,EUR,PURCHASE,UTILITIES,2024-09-22 17:24:01,False,15237.39
TXN_00000763,CUST_0169,245.46,EUR,PURCHASE,ELECTRONICS,2024-09-22 18:13:17,False,48564.97
TXN_00006188,CUST_0101,13.22,USD,TRANSFER,UTILITIES,2024-09-22 20:49:50,False,15239.84
TXN_00003142,CUST_0150,737.83,EUR,PURCHASE,UTILITIES,2024-09-22 22:19:23,False,95384.81
TXN_00007880,CUST_0073,28.79,EUR,PURCHASE,HEALTHCARE,2024-09-23 07:36:28,False,68683.72
TXN_00007192,CUST_0021,66.54,USD,PURCHASE,DINING,2024-09-23 08:40:19,False,69806.79
TXN_00000314,CUST_0039,868.45,GBP,PURCHASE,DINING,2024-09-23 09:48:58,False,3880.12
TXN_00008884,CUST_0039,1016.84,USD,WITHDRAWAL,GROCERY,2024-09-23 09:51:30,False,17794.43
TXN_00005772,CUST_0023,30.5,EUR,TRANSFER,DINING,2024-09-23 09:55:53,False,98203.24
TXN_00003454,CUST_0184,687.98,EUR,PURCHASE,DINING,2024-09-23 10:25:42,False,79378.76
TXN_00007760,CUST_0187,868.98,USD,PURCHASE,TRAVEL,2024-09-23 11:41:18,False,11819.26
TXN_00009042,CUST_0071,2347.9,EUR,TRANSFER,HEALTHCARE,2024-09-23 12:06:20,True,30789.27
TXN_00009986,CUST_0169,246.99,EUR,TRANSFER,UTILITIES,2024-09-23 13:05:41,False,99979.71
TXN_00002579,CUST_0054,454.29,EUR,WITHDRAWAL,UTILITIES,2024-09-23 13:43:56,False,66497.91
TXN_00002124,CUST_0063,-240.31,EUR,REFUND,GROCERY,2024-09-23 13:46:33,False,93743.07
TXN_00008315,CUST_0196,6160.41,USD,PURCHASE,TRAVEL,2024-09-23 13:50:56,False,17551.51
TXN_00004708,CUST_0038,645.72,USD,WITHDRAWAL,TRAVEL,2024-09-23 14:51:25,False,13984.01
TXN_00001281,CUST_0073,31.32,EUR,PURCHASE,UTILITIES,2024-09-23 15:12:58,False,88634.95
TXN_00000552,CUST_0142,556.5,USD,WITHDRAWAL,ELECTRONICS,2024-09-23 15:14:08,False,60173.73
TXN_00001381,CUST_0083,100.2,EUR,PURCHASE,GROCERY,2024-09-23 15:38:03,False,32500.92
TXN_00007314,CUST_0085,1344.67,EUR,TRANSFER,HEALTHCARE,2024-09-23 16:17:48,False,98727.05
TXN_00008260,CUST_0085,567.22,EUR,PURCHASE,HEALTHCARE,2024-09-23 17:42:01,False,77479.15
TXN_00009669,CUST_0076,153.27,EUR,TRANSFER,ELECTRONICS,2024-09-23 18:02:39,False,74942.51
TXN_00000478,CUST_0122,237.81,EUR,PURCHASE,DINING,2024-09-23 19:09:01,False,20468.68
TXN_00003012,CUST_0078,305.18,EUR,PURCHASE,UTILITIES,2024-09-24 04:00:26,False,22001.86
TXN_00004695,CUST_0195,24.37,EUR,WITHDRAWAL,ELECTRONICS,2024-09-24 05:06:00,False,15540.72
TXN_00004640,CUST_0015,87.67,EUR,PURCHASE,UTILITIES,2024-09-24 05:12:47,False,32914.51
TXN_00004755,CUST_0193,339.17,EUR,PURCHASE,DINING,2024-09-24 06:46:06,False,24778.56
TXN_00004752,CUST_0022,682.64,USD,PURCHASE,ELECTRONICS,2024-09-24 08:08:19,False,5477.13
TXN_00001147,CUST_0043,124.17,EUR,PURCHASE,ELECTRONICS,2024-09-24 09:48:16,False,58723.88
TXN_00001637,CUST_0078,110.52,EUR,TRANSFER,HEALTHCARE,2024-09-24 10:39:01,False,36855.97
TXN_00006857,CUST_0181,204.32,EUR,TRANSFER,ELECTRONICS,2024-09-24 12:29:29,False,29970.75
TXN_00003537,CUST_0035,206.59,EUR,PURCHASE,GROCERY,2024-09-24 12:31:27,False,24687.15
TXN_00007180,CUST_0127,2638.02,EUR,PURCHASE,ELECTRONICS,2024-09-24 12:42:26,False,6930.64
TXN_00005860,CUST_0186,200.87,USD,PURCHASE,UTILITIES,2024-09-24 12:46:31,False,90866.27
TXN_00000767,CUST_0027,32.61,EUR,PURCHASE,UTILITIES,2024-09-24 13:34:42,False,71582.06
TXN_00005842,CUST_0102,92.61,EUR,PURCHASE,UTILITIES,2024-09-24 13:55:18,False,56340.05
TXN_00006269,CUST_0091,1229.59,GBP,WITHDRAWAL,UTILITIES,2024-09-24 14:47:24,False,14540.28
TXN_00005429,CUST_0176,387.05,EUR,TRANSFER,HEALTHCARE,2024-09-24 14:58:12,False,88696.53
TXN_00007757,CUST_0092,146.55,GBP,PURCHASE,TRAVEL,2024-09-24 15:08:33,False,76265.17
TXN_00007611,CUST_0163,5.63,EUR,PURCHASE,GROCERY,2024-09-24 16:11:35,False,13008.36
TXN_00000599,CUST_0190,302.47,EUR,PURCHASE,DINING,2024-09-24 17:40:46,False,85744.13
TXN_00001652,CUST_0145,993.89,EUR,PURCHASE,HEALTHCARE,2024-09-24 17:56:03,False,93982.48
TXN_00008173,CUST_0193,71.66,EUR,WITHDRAWAL,HEALTHCARE,2024-09-24 18:55:02,False,25098.23
TXN_00003776,CUST_0175,689.54,EUR,PURCHASE,DINING,2024-09-24 20:09:32,False,88680.63
TXN_00002176,CUST_0159,585.0,USD,PURCHASE,HEALTHCARE,2024-09-24 20:10:35,False,35960.23
TXN_00007211,CUST_0114,1665.17,EUR,PURCHASE,ELECTRONICS,2024-09-24 20:34:38,False,27491.49
TXN_00009304,CUST_0059,819.14,USD,PURCHASE,UTILITIES,2024-09-25 07:15:57,False,71813.24
TXN_00002865,CUST_0067,134.75,GBP,PURCHASE,UTILITIES,2024-09-25 08:12:42,False,62649.96
TXN_00004593,CUST_0073,2334.69,EUR,PURCHASE,TRAVEL,2024-09-25 10:29:04,False,75986.91
TXN_00009833,CUST_0190,119.89,EUR,PURCHASE,UTILITIES,2024-09-25 10:31:54,False,58589.66
TXN_00004528,CUST_0121,98.26,EUR,PURCHASE,GROCERY,2024-09-25 10:41:37,True,3125.99
TXN_00007600,CUST_0177,241.31,USD,PURCHASE,GROCERY,2024-09-25 10:55:53,False,46522.58
TXN_00005299,CUST_0188,209.47,EUR,PURCHASE,ELECTRONICS,2024-09-25 11:28:57,False,6298.06
TXN_00009909,CUST_0132,91.95,EUR,PURCHASE,TRAVEL,2024-09-25 12:36:53,False,58404.53
TXN_00003550,CUST_0023,337.49,EUR,PURCHASE,HEALTHCARE,2024-09-25 12:50:16,False,45381.9
TXN_00002630,CUST_0116,553.55,USD,WITHDRAWAL,ELECTRONICS,2024-09-25 12:53:07,False,51692.6
TXN_00002978,CUST_0167,24.6,USD,PURCHASE,UTILITIES,2024-09-25 13:05:32,False,12676.4
TXN_00004352,CUST_0087,181.82,EUR,WITHDRAWAL,GROCERY,2024-09-25 14:09:05,False,61521.58
TXN_00002561,CUST_0068,277.01,USD,TRANSFER,UTILITIES,2024-09-25 14:46:22,False,80222.24
TXN_00003332,CUST_0061,95.11,EUR,PURCHASE,UTILITIES,2024-09-25 14:54:18,False,61996.75
TXN_00008292,CUST_0143,557.45,EUR,PURCHASE,TRAVEL,2024-09-25 15:59:41,False,31337.47
TXN_00006189,CUST_0025,3773.7,EUR,TRANSFER,UTILITIES,2024-09-25 16:11:28,False,72687.37
TXN_00007515,CUST_0081,66.15,EUR,PURCHASE,ELECTRONICS,2024-09-25 16:25:55,True,66318.66
TXN_00007779,CUST_0035,267.98,EUR,PURCHASE,GROCERY,2024-09-25 16:40:10,True,85107.13
TXN_00001212,CUST_0021,1595.99,USD,TRANSFER,ELECTRONICS,2024-09-25 16:45:18,False,47912.2
TXN_00002353,CUST_0076,124.52,EUR,PURCHASE,,2024-09-25 16:57:02,False,56858.26
TXN_00008533,CUST_0187,106.54,GBP,TRANSFER,DINING,2024-09-25 18:32:53,False,60589.32
TXN_00007304,CUST_0026,952.66,EUR,PURCHASE,HEALTHCARE,2024-09-25 21:15:48,False,72376.51
TXN_00002387,CUST_0072,533.18,EUR,PURCHASE,GROCERY,2024-09-26 04:57:24,False,56337.69
TXN_00004087,CUST_0163,56.99,EUR,WITHDRAWAL,TRAVEL,2024-09-26 05:33:47,False,55535.91
TXN_00009814,CUST_0028,44.09,EUR,PURCHASE,UTILITIES,2024-09-26 07:44:20,False,35958.16
TXN_00007205,CUST_0090,14023.03,EUR,TRANSFER,HEALTHCARE,2024-09-26 08:55:36,False,16059.37
TXN_00003858,CUST_0101,-26.66,EUR,REFUND,ELECTRONICS,2024-09-26 09:00:56,False,58800.95
TXN_00009644,CUST_0159,261.56,EUR,PURCHASE,GROCERY,2024-09-26 09:49:58,False,22937.07
TXN_00008418,CUST_0110,994.72,EUR,PURCHASE,GROCERY,2024-09-26 09:54:11,False,95800.92
TXN_00006656,CUST_0171,82.6,EUR,WITHDRAWAL,UTILITIES,2024-09-26 10:17:50,True,82684.36
TXN_00005017,CUST_0090,651.92,EUR,PURCHASE,HEALTHCARE,2024-09-26 10:21:42,False,89995.05
TXN_00005488,CUST_0129,69.36,USD,PURCHASE,GROCERY,2024-09-26 12:02:04,False,98798.87
TXN_00006848,CUST_0037,278.51,EUR,TRANSFER,TRAVEL,2024-09-26 12:16:18,False,83122.57
TXN_00000974,CUST_0097,300.68,EUR,PURCHASE,HEALTHCARE,2024-09-26 13:05:56,False,4350.63
TXN_00007037,CUST_0135,22.04,GBP,PURCHASE,HEALTHCARE,2024-09-26 13:10:33,False,8419.12
TXN_00006078,CUST_0111,146.01,EUR,WITHDRAWAL,UTILITIES,2024-09-26 13:15:30,False,76395.92
TXN_00003585,CUST_0016,85.4,EUR,PURCHASE,HEALTHCARE,2024-09-26 13:30:49,False,89070.45
TXN_00001175,CUST_0168,9.2,EUR,PURCHASE,UTILITIES,2024-09-26 13:30:53,False,74155.22
TXN_00003822,CUST_0179,244.86,EUR,TRANSFER,TRAVEL,2024-09-26 13:36:49,False,4067.24
TXN_00002267,CUST_0031,46.58,USD,TRANSFER,UTILITIES,2024-09-26 13:37:11,False,93776.81
TXN_00004957,CUST_0118,170.89,EUR,PURCHASE,GROCERY,2024-09-26 13:38:35,False,6783.26
TXN_00006714,CUST_0070,40.01,EUR,PURCHASE,UTILITIES,2024-09-26 14:39:01,False,27429.2
TXN_00009367,CUST_0135,49.52,USD,PURCHASE,TRAVEL,2024-09-26 14:41:34,False,41329.53
TXN_00002156,CUST_0195,462.5,GBP,PURCHASE,DINING,2024-09-26 14:45:15,False,51878.75
TXN_00007088,CUST_0171,334.09,EUR,WITHDRAWAL,DINING,2024-09-26 14:56:36,False,77447.42
TXN_00003659,CUST_0011,7.3,EUR,PURCHASE,GROCERY,2024-09-26 15:14:19,False,40969.78
TXN_00006889,CUST_0029,276.17,EUR,WITHDRAWAL,HEALTHCARE,2024-09-26 15:17:32,False,41682.7
